valor_transacao,tempo_transacao,num_transacoes_mes,origem_internacional,cartao_virtual,fraude
4344.239239116702,27914.745613421474,9,0,0,0
413.86688587097115,73585.1054493148,10,0,0,0
607.2596622353896,23948.69843953599,15,0,0,0
7980.638154573567,40215.843183155324,30,0,1,0
2638.081103681563,45744.079633985944,6,0,0,0
3403.4421284186333,46059.82666020552,45,0,0,0
6819.095547785148,28992.11374260858,34,0,0,1
969.7874221303747,69708.53080438047,36,0,0,0
2124.7897072054725,65369.004213004526,31,0,0,0
2578.7215555984058,5278.144577323652,16,0,0,0
1532.2290572846723,7756.543402301144,32,1,0,1
1408.892420863188,71570.57060704652,4,0,0,0
9845.191637204354,29166.30094971082,28,0,0,0
4174.721187030628,85842.33388175716,49,0,0,0
1864.1793126731252,77212.74550613362,11,0,0,0
9105.398452314479,82075.44876648838,31,0,1,1
7264.247519738706,79696.31783614542,32,0,0,1
3360.5654544552444,30183.469105490793,3,0,0,0
8146.216958666735,24069.786299739335,48,0,0,1
3811.9802338354507,82077.6999037515,36,0,1,0
6610.914364880229,59958.138843107394,5,0,1,0
8315.344039879736,77960.00499161017,37,0,0,1
6020.661539158681,51356.15781160358,29,0,1,0
5833.861502805787,47100.25410486878,6,0,0,0
8847.935431470643,54330.99051746573,9,1,0,1
8048.27332218076,71786.59867314996,25,0,0,0
9143.389082737107,85516.30772729337,30,0,0,0
4356.482990035095,73798.35794548936,10,0,0,0
5412.131040595648,34449.94999327906,18,0,0,0
9845.314512639708,2563.335753664849,45,0,0,1
3531.714217778377,72611.26439983565,38,0,0,0
9234.497475469661,84231.98941106866,49,0,0,1
5695.83518324237,64656.13028437846,37,0,0,1
2781.5021568672037,45496.35496720515,19,0,0,0
5315.492565016862,4526.233883444705,4,0,0,0
1722.024117763273,80029.72471907975,32,0,1,0
4922.005884501326,58294.51822746654,2,0,0,0
1456.714926465788,38175.08115347657,46,0,0,0
3949.8393183889452,52997.527149758236,46,0,0,0
5014.644582792426,17307.912509475493,3,0,1,0
28.58900557140371,53561.0623199413,35,0,0,0
2982.035515978483,22673.442173438703,29,0,0,0
1135.8950889181845,76642.1418138185,15,1,0,1
3112.4799520926895,52299.748770355116,12,0,0,0
8602.458942679514,53167.204211720324,35,0,0,1
279.55061992698273,67230.83764146958,34,0,0,0
7909.577349519619,56673.65681161933,17,0,0,0
8097.888204305813,68102.24229916118,37,0,0,1
4357.987862429883,59633.55286674757,31,0,1,0
9380.766661934267,79137.32330202685,11,0,0,0
6468.01093174117,77447.72691265361,18,0,0,0
6857.494281995549,8510.403713560972,44,0,0,1
7953.7229889260025,80664.24218805533,7,0,0,0
3228.0039295839556,78861.45405002077,38,0,0,0
4313.076432793623,41017.9677707977,45,0,0,0
8759.96325128836,19304.607545325078,46,0,0,1
4931.6583942944235,27829.306579136304,8,0,0,0
3861.8390894841677,3361.9151347012958,40,0,0,0
795.0087931783996,48560.592186798014,37,0,0,0
6613.056199810896,35495.93761834615,35,0,0,1
209.5172167383853,62083.23079356369,37,0,0,0
7772.483525178537,36310.244866849935,18,0,0,0
7906.303895493303,13124.853704076873,44,0,0,1
9378.390537732219,13848.808121555274,10,0,1,0
6660.99288300401,36972.934118022706,2,0,0,0
992.703990507118,61021.42315778491,20,0,0,0
2042.543854340288,21982.134468067346,3,0,0,0
390.68742001834534,18358.858653742765,47,0,0,0
3908.901739797918,49465.47732831161,48,0,0,0
7043.4641533480135,74037.99172407722,27,0,1,0
5071.294170116344,57060.05482789664,36,0,0,1
7905.2649202624725,73730.58944058022,35,0,0,1
5257.605791337859,17651.165173096535,23,0,0,0
7119.972563557344,27155.11192005465,36,0,0,1
3498.490158812055,56645.47199297458,15,0,0,0
4845.8439688623075,14450.66345035168,36,0,0,0
4321.724801362919,59159.51972569396,35,0,0,0
7310.054969528703,35847.22212337351,12,0,0,0
4641.326925524598,41726.64352328069,16,0,0,0
2282.104026188878,34816.15342349069,30,0,0,0
318.31944948613796,31197.507439782872,37,0,0,0
4150.199880290502,53478.802169415394,12,0,1,0
7776.1410281017315,80045.51995961134,32,0,0,1
1568.362405400278,29866.468456732135,36,0,0,0
7386.458437832452,2871.315780559344,20,0,1,0
4505.215699212032,48294.007470918084,19,0,0,0
1226.3127322523067,28713.711440351526,4,0,0,0
5877.067435797906,60272.142893458025,19,0,1,0
4820.514349061794,24308.19496648595,5,0,0,0
4207.755267421395,18081.648027394054,25,0,0,0
9088.184912520173,32936.53794504135,25,0,0,0
568.2499777593123,65414.65005044294,14,0,0,0
4991.211471266237,41452.032574633966,41,0,0,0
9153.625026824848,50657.46464442787,22,0,0,0
6969.394690652036,72177.51104880827,31,0,0,1
8467.786504702104,50034.39753156132,30,0,0,0
6529.956281318399,17404.15691860491,21,0,0,0
58.69094325693293,77247.6661121762,31,0,0,0
4048.353852674575,42785.621013490134,5,0,0,0
6602.294588874114,25444.192732714673,34,0,1,1
8908.128216975218,8214.921441132843,49,0,0,1
1292.8420489186133,66660.89307806575,38,0,0,0
637.8077969695639,11641.168510611538,49,0,0,0
7567.618327893853,10130.26432296594,41,0,1,1
870.7009578258885,66072.30371708037,26,0,1,0
895.5991795016873,35031.77444811035,2,0,0,0
6778.328666427205,32477.091333038,33,0,0,1
790.8156504034,55133.10733109083,3,0,0,0
5389.094200580103,31051.03745778348,21,0,0,0
4522.346761970357,24580.11272326226,36,0,0,0
9751.004579198821,29363.639772952676,12,0,0,0
3007.095777398071,78374.7454478778,40,0,1,0
1753.3632515186619,41639.63848332336,46,0,0,0
1169.782120630498,6797.587678323379,10,0,0,0
8463.258617958485,4579.077183255818,43,0,0,1
3279.8694883279413,16874.058439048866,19,0,0,0
6886.574300943207,74045.34086051825,39,0,1,1
5882.181924612646,193.62102793474918,27,0,0,0
9067.529928800797,2034.1485681925722,11,1,0,1
1607.3918221303516,31394.132212288696,8,0,0,0
9483.3013753538,33231.94193028256,21,0,0,0
3495.765957954604,35406.49073552708,46,0,0,0
2834.63704434677,16293.877724162978,9,0,1,0
2260.712791374017,43067.01954248852,1,0,0,0
9387.248658053806,42200.3499846459,31,0,0,1
2125.9032540680196,48466.78166716556,34,0,0,0
6142.009400644901,11426.7801607167,46,0,0,1
5553.404119922867,18262.46146545992,15,0,1,0
6189.255629984076,59176.735284610055,18,0,0,0
4833.93125959552,25731.98172005837,37,0,1,0
7031.689799501159,5579.1050840028365,16,0,0,0
2537.936765781259,6498.407184477306,23,0,1,0
3394.140129805248,10178.446861916591,20,0,0,0
6369.617488908749,18927.39747459409,25,0,0,0
1524.5471470547898,58517.81545458843,32,0,0,0
2986.9598176696245,9637.642892693997,32,0,0,0
9557.13141109286,36941.569982456225,48,0,0,1
9551.252468553612,4339.106569460121,31,0,0,1
263.27950002714186,68511.08129319074,46,0,0,0
6242.68971882258,60089.15858497576,3,0,0,0
7632.016667202377,15779.007364435962,47,0,0,1
1279.2553388346382,1520.9768512287396,18,0,0,0
1599.7670997332668,66937.39362633445,3,0,0,0
5737.9186743693,35943.85835104161,30,0,1,0
7476.04871382432,46697.66005928981,16,0,0,0
9292.2203277763,69669.40744052967,33,0,0,1
4532.833448180758,33752.0571634521,33,0,0,0
8200.691324589072,65052.97006943538,16,0,0,0
2608.3724548894406,45681.52742381465,28,0,0,0
1941.275229788665,53223.47582131304,32,0,0,0
9466.304068137406,24918.13883653455,48,0,0,1
8214.127692173577,27865.08187677836,28,0,0,0
2696.285888010375,10566.782474454058,10,0,0,0
4652.5533132725095,7222.121635313674,17,0,0,0
6621.38210130486,81832.3331557919,4,0,0,0
4008.735389494146,48900.6980404129,5,0,0,0
1799.6505550075212,55502.563961059706,40,0,0,0
5219.744726627001,82184.77590921873,32,0,1,1
7644.68967972964,4284.234935606641,10,0,1,0
2364.304145869391,68687.11891154377,43,0,0,0
7757.434693604771,37700.99724071315,34,0,0,1
92.44878241352261,48853.81095780223,33,0,0,0
4268.719266312523,64633.212572315075,13,0,1,0
8331.173396519895,18685.439630519188,15,0,0,0
1603.735070278461,50825.48010211193,21,0,0,0
5880.795050957574,9144.745333138753,34,0,0,1
8264.642604406105,41265.72781949847,2,1,0,1
3233.4546358097837,52807.00192314762,18,0,0,0
3825.5781861003134,70453.56670036436,10,1,1,1
3802.401516925637,18393.966165797232,14,0,0,0
5017.746803919225,41237.344064584475,16,0,0,0
7127.430901984791,8882.453253569225,12,0,1,0
6664.274717793698,84867.38559540545,13,0,0,0
7908.900359634149,39166.26863241654,7,0,0,0
5082.178049796903,15409.175603106576,30,1,0,1
8023.548229972305,78285.65967802046,19,0,0,0
835.6344976872982,47409.06589710616,18,0,0,0
7871.585094162972,52184.58506002478,24,0,0,0
141.72447907010985,72951.90678284335,14,0,0,0
2258.430156879922,5590.017117197548,12,0,1,0
5524.762491092014,28809.408997467264,29,0,0,0
4390.410451531061,67331.7363993442,10,0,0,0
5446.092093452353,70922.04971160498,9,0,1,0
6596.197606949617,52492.11555461463,4,0,0,0
9172.0043279917,6208.026097789093,23,0,0,0
2426.897053996975,16668.46613823513,18,0,0,0
5745.215400535639,3165.687618470444,33,0,0,1
39.44417370422699,73644.42499369808,24,0,0,0
2462.5959894119533,32336.313692711148,41,0,0,0
7722.112456966007,25541.549258617644,17,0,0,0
6724.789231894224,70823.63612922863,36,0,0,1
7655.32664308657,26278.861172950743,42,0,0,1
8747.380845261616,14681.044408520063,11,0,0,0
7240.357576583429,24436.418598087803,11,0,1,0
3161.784661362111,9377.680923816446,47,0,0,0
5604.444036233822,14241.13202018794,25,0,0,0
1675.511422383307,48145.06813876494,18,0,1,0
3601.9016050827213,13539.274766150116,29,0,0,0
3660.6159390477515,80586.35784605717,20,0,0,0
3014.56807496404,59952.560415651176,37,0,1,0
7342.281469180851,4671.142894403191,10,0,0,0
410.59708282289233,12804.167571682552,13,0,0,0
8001.312990327164,15960.855943391896,4,0,0,0
3724.3516999593844,19431.135269868522,28,1,0,1
3658.451745023939,70215.36710502833,27,0,0,0
5618.976675344931,35494.66147671329,43,0,0,1
2986.5280247028136,27598.838971934074,14,0,0,0
9229.967477818824,63204.66723107698,20,0,1,0
9824.088911799741,55292.32602120509,47,0,0,1
3836.607320275347,54427.60040546947,41,0,0,0
3606.514742973378,9336.275472508214,31,0,0,0
5680.949994709797,83297.75795794756,35,0,0,1
1450.3772871236079,44380.19021925337,5,0,0,0
4915.436064275192,38643.05254365965,23,0,1,0
6061.183560047685,2796.953133057506,16,0,0,0
7178.067236064081,18055.289838994617,17,0,0,0
7816.525136471485,61199.42606314291,14,0,1,0
3690.2624389097227,26435.291093227665,36,0,0,0
5147.433721631634,59174.12761275892,36,0,0,1
9772.962703250027,64793.24865441427,15,0,0,0
8923.297746118576,31495.795846855795,2,0,0,0
5641.016283020108,79626.09529468809,13,1,1,1
7856.306245215362,46095.96361445317,48,0,0,1
5057.478991562741,80109.89659613336,44,0,1,1
7681.178414451181,34917.509431987186,27,0,0,0
6477.117607536498,16353.170450147843,37,0,1,1
1050.6962277679343,49769.887511814864,13,0,0,0
7212.041725616755,42442.89210047724,8,0,0,0
684.0077271462118,84174.07838126423,12,0,1,0
4712.667874184087,48889.55793525324,14,0,0,0
9229.596098840448,63201.73545494789,49,0,0,1
6705.931019022509,8911.286359466521,25,0,1,0
6053.37492189424,50335.761651455454,11,0,0,0
4177.470376683906,63889.17339280856,13,0,0,0
3958.623168536592,64929.79625744988,48,0,0,0
4736.366166667759,54894.8401630917,42,1,0,1
8471.217148494958,52226.49061478435,23,0,1,0
6221.48363018804,83949.09096819557,2,0,0,0
3373.296614988755,83814.5936476058,38,0,0,0
5241.567765789547,65092.30712573609,46,0,1,1
5290.653352320229,35455.72864337524,22,0,0,0
3143.693399897385,40426.73188052055,2,0,1,0
1479.0628929211334,38734.78055690412,34,0,0,0
5204.618930698402,61068.12496538082,8,0,0,0
4165.509188353202,72054.35642090664,3,0,0,0
170.65426213415552,2171.7585332314493,33,0,0,0
3364.6783180803823,7261.609020307177,42,0,0,0
9153.689245314223,22329.963598099228,43,0,0,1
249.6052231381636,23989.45171194703,23,0,0,0
9631.153006523335,45085.924703386154,39,0,0,1
2978.1050740146934,26531.183395199812,49,0,1,0
970.7416648470337,27523.26234434306,33,0,1,0
1202.7469503243424,19212.606610079063,43,0,1,0
9043.998602322257,68355.53973844742,29,0,0,0
3765.5965601793173,25335.359098776567,4,0,0,0
6679.588371546874,16416.903685426805,49,0,0,1
9068.490223626015,18080.585096198723,22,0,0,0
2467.8044568369833,20152.318956975705,23,0,0,0
2517.2346608820385,43556.53488688042,32,0,0,0
7462.836903724744,83410.22280599868,2,0,0,0
7452.624414548229,18668.263126716585,30,0,0,0
2536.6502837489534,83085.20153083879,45,0,0,0
7781.678117926701,80149.14062606255,49,0,1,1
714.1706633779572,7600.119826087541,41,0,1,0
8012.235148826364,61486.109422431786,19,0,0,0
6788.121595620919,67612.92771185556,25,0,1,0
4837.452885655925,81960.3083492351,32,0,0,0
2596.446276643662,23857.283058538716,30,0,0,0
3256.4354716985526,79534.07987854659,35,1,0,1
6013.957086306479,5508.630263797278,25,0,0,0
9710.842677470979,61091.12133277563,5,0,1,0
2883.5553908487195,27243.223907718795,3,0,0,0
5608.007141931685,75583.60969417494,20,0,0,0
5427.394450654446,67635.29479931998,34,0,0,1
3462.7828317164244,13319.046835919178,31,0,0,0
9795.382054014388,26167.73202723652,11,0,0,0
6323.030623066805,38719.81175146056,15,0,0,0
8538.225365561415,6041.579742278662,32,0,0,1
309.02287738039087,26807.15042784182,26,0,0,0
8163.660773673221,20476.20387189294,1,0,1,0
5677.332957405471,70928.67401221408,23,0,0,0
6197.277538004736,83466.11484075517,18,0,0,0
9048.47251911612,20091.027836403802,6,0,0,0
3819.381882751843,22082.92973439686,43,0,0,0
3638.9263103776175,14469.511395514262,41,0,0,0
9715.877322515611,61874.35998130575,44,1,1,1
2885.6658348500446,35358.44043644476,35,0,1,0
8048.749074153623,8264.259009132846,38,0,0,1
1337.022930667002,45331.013278118706,18,0,0,0
3301.225661037221,538.7554731037976,1,0,0,0
5124.853089540525,254.49463109955877,41,1,0,1
9658.514622816052,72757.1940520226,44,0,0,1
1833.624138927131,48594.09494624471,42,0,0,0
7516.386098731835,50425.42110767352,21,0,1,0
4825.953300648392,49304.86211882641,11,0,0,0
4377.397049976485,42321.55658618482,15,0,0,0
134.3851990951706,3080.9888236224156,42,0,0,0
1899.348554605404,43065.777945054535,24,0,0,0
9137.704612122196,24792.083604606756,41,0,0,1
77.1385153268585,52683.584239451346,13,0,0,0
9381.705536191412,66173.76958371018,12,0,0,0
616.9492373050929,8432.127689266592,45,0,0,0
2492.8701755721636,60413.018213114156,30,0,0,0
3887.7079004669818,55549.308152935846,30,0,0,0
1941.003917091481,50578.49605522145,44,0,0,0
5447.033272964741,41981.31495941656,17,0,1,0
6120.776657955033,82337.38493579192,1,0,0,0
3094.941163930691,52370.0977285422,49,0,0,0
7987.192656659958,61746.847091836375,19,0,0,0
5116.9805255310075,59760.914129713325,25,0,0,0
912.7086351397637,7642.779064357095,10,0,1,0
1361.6317788683984,68138.80403217314,14,0,0,0
966.5215756707956,22241.644335022098,41,0,0,0
2357.0747942258463,19365.791266738444,41,0,0,0
3423.4809182558174,5558.598197516305,1,0,0,0
6183.378273795002,58077.436566254066,14,0,0,0
6530.627484574966,74085.03771240987,41,0,0,1
9150.179339198925,84945.55574577602,1,0,0,0
7397.40503059708,30774.76029472129,30,0,0,0
5507.452711516453,453.2190283567065,18,0,0,0
6312.741458651647,57231.10072788041,16,0,0,0
7702.23139136691,27672.416558879762,7,0,0,0
833.5445180495378,10111.6389484811,21,0,0,0
314.6139044478352,13053.993405928935,22,0,0,0
5189.530738567166,17514.41654667142,34,0,1,1
756.2996596348543,56734.71626868047,34,0,1,0
7301.489395175027,83421.07026774013,22,0,0,0
7471.144971803975,42138.84501038405,12,0,0,0
2337.1876196466537,85739.23738802406,24,0,0,0
1916.4209098525469,34681.07230330942,28,0,0,0
581.45439985287,67151.31947953327,1,0,0,0
9918.617609320972,35330.956938403666,16,0,0,0
1401.0987333685987,58734.80219701269,21,1,0,1
3976.972975615795,44867.33772909237,25,0,0,0
2953.2470395805567,5974.815211088391,32,0,0,0
1653.4868729707853,76555.24761140556,26,0,0,0
6428.877852873697,69069.38319369938,29,1,0,1
5664.990901788148,47731.771740069664,38,0,0,1
4160.796284610107,29588.342980560432,30,0,0,0
2093.096597201103,63826.00402333204,28,0,0,0
1669.695868721848,7577.007633917752,38,0,0,0
8223.14961763216,30189.210236771218,22,0,0,0
2914.2077651677155,35947.181348085236,4,0,0,0
6867.648546743885,65761.06397678662,46,0,0,1
6016.788026866888,24753.045134047814,19,0,0,0
5704.014229197335,38075.623025563065,20,0,0,0
1370.9494288547157,45560.98833055504,48,0,0,0
7934.989218453856,13559.885213839836,25,0,0,0
5130.626132998699,26421.898194339683,35,0,1,1
7723.585697177781,20360.74760900231,5,0,0,0
9256.853494754201,80845.20458068525,41,0,0,1
7257.210972851768,52756.94171610762,25,0,0,0
4599.108899078133,78094.87059524965,30,0,0,0
2138.184642189195,10106.689313796132,42,0,1,0
5770.616167673756,14559.164408704733,15,0,1,0
6494.885007481878,5122.193955006246,42,0,0,1
6127.512064761198,21223.240053649355,10,0,0,0
2814.8973402239913,31510.534409312506,40,0,0,0
5487.282376179215,68482.1099065712,16,0,0,0
9420.81074688511,51507.39254407598,15,0,0,0
2324.252754077075,19541.415172723548,2,0,0,0
7483.686374795863,57555.34962895052,26,0,0,0
9241.340502988996,394.3407964198915,20,0,0,0
6411.618437256623,37429.14564577001,23,0,0,0
1096.815852188801,20295.399248451286,47,0,1,0
7743.749180285212,2641.9386164692846,31,0,0,1
4359.571000570605,69851.17558781113,18,0,0,0
1.3769681899304254,73375.39668478406,49,0,0,0
8449.077246486806,14736.788434058417,1,0,1,0
9236.646920354968,7042.626318749322,11,0,0,0
8888.759444229096,73429.7292579103,18,0,0,0
7673.757624431763,42666.441455038774,23,0,0,0
9269.838831092822,71126.94183649203,7,0,0,0
4533.690567970276,43278.57007328989,8,0,0,0
2626.2007333815804,31599.381261134626,5,0,0,0
1287.2613336060042,23917.978784977844,37,0,1,0
7239.213728976593,72691.55305451021,22,0,0,0
478.3708852461212,28731.78326818462,16,0,0,0
3675.839734927031,1401.9690812253125,28,0,0,0
8430.980643698951,49286.08769247668,15,0,0,0
2128.1779058084767,40831.45351341756,45,0,1,0
3032.536124980104,32693.168211036365,3,0,0,0
2272.92134180355,2251.4985680108953,16,0,0,0
7273.729598461123,1641.425250203298,11,0,0,0
4118.252562087735,65712.27260244035,20,0,0,0
861.9284193959132,22691.098271723702,31,1,1,1
6685.822323532459,69284.70263452454,39,0,0,1
2111.1877556989243,66579.25277786261,37,0,0,0
4309.593485845484,63167.37639658894,16,0,0,0
8872.64918927621,33170.35438051343,15,0,0,0
8138.922192053421,83013.51303045807,5,0,0,0
7164.499809161258,75275.76336084488,23,0,0,0
3803.6821789864825,5274.148175183223,27,1,0,1
591.1786925491019,12156.764616216024,22,0,0,0
6916.54296189647,1268.7702721572768,8,0,0,0
2721.3366614832876,31290.67068398995,17,0,0,0
6235.2469685643955,22674.952395718145,12,0,0,0
1938.9534417113568,60726.703207370585,43,0,0,0
3167.367724823509,19073.495344524094,49,0,0,0
8722.841888893614,28817.137329348032,13,0,0,0
2354.24836476431,39856.890391290064,37,0,0,0
691.7038073467477,62780.42007256644,34,1,0,1
6892.580561398598,51146.831087457664,34,0,1,1
496.7501230329998,75281.19795934434,46,0,1,0
4912.357664885511,75571.66422738893,13,0,0,0
6329.584555569533,37739.96838547795,8,1,0,1
9158.310537987229,45853.031236584655,44,1,1,1
2085.416214752074,45791.06570410698,7,0,1,0
3465.5534263676236,62440.45166058561,27,0,0,0
7555.917660084518,68971.99050770627,1,0,0,0
5965.83169017989,77755.69785191011,26,0,1,0
8268.49334004711,86072.00012938073,45,0,0,1
338.42917040913136,59666.26582999672,17,0,0,0
5031.57373814343,46260.63485990307,18,0,0,0
3987.0930782496343,74811.78959263224,1,0,0,0
1407.9904767297378,46228.021046910755,32,1,1,1
7323.36878732566,84253.10070236647,46,0,1,1
2.2326007540338386,66641.87306119713,32,0,0,0
9122.845298562672,70154.60689554534,16,0,1,0
2122.8270947579945,71982.4099801084,35,0,0,0
2455.709987656408,69981.72302957006,21,0,0,0
927.4322012823194,44987.65370753229,5,0,0,0
3296.4127256287734,67000.06674797068,37,0,1,0
3904.770694246199,5032.81261036682,2,0,0,0
4181.506378185689,29880.98621663211,35,1,1,1
869.5685271307899,46512.64485669311,4,0,0,0
3594.55918404521,83851.05800323543,5,0,0,0
649.0404082072174,74790.59555405573,38,0,0,0
7201.807141781693,79014.47461349268,32,0,0,1
7566.369897820436,60450.911704763595,46,0,0,1
6451.612287310312,32013.531108459345,16,0,0,0
1175.5906828749457,45827.529158383186,47,0,0,0
7834.542471920884,57466.53870845381,25,0,1,0
552.3343287487716,58177.029715357545,44,0,1,0
8271.849278877198,82436.48894103615,39,0,0,1
2589.4690296375147,33597.40785557761,19,0,0,0
4284.91866114864,42001.29928576445,16,0,0,0
2220.555802877431,20454.88769034641,11,0,0,0
4206.970225597111,27507.609598781597,7,0,0,0
3138.7903665383947,45038.12482434457,16,0,1,0
151.8696780008515,68031.51407121644,49,0,0,0
2304.117824612797,83909.73889023824,41,1,0,1
5356.284153833323,72055.23427026933,16,0,1,0
9031.545668376344,36609.86407192344,2,0,1,0
2858.448902764874,53002.713190359915,24,0,0,0
5952.280126347762,58096.50692685918,1,0,1,0
533.9986106055095,50431.78493144876,12,0,0,0
5914.515172800222,5559.739942575502,7,0,0,0
8479.172079168899,8927.64958011431,46,0,0,1
9228.858626232766,82959.92638494537,1,0,0,0
7204.721268457136,12915.961756784425,7,0,0,0
8269.199973491623,43987.579888354856,8,0,0,0
4647.95612490111,53371.10260394511,17,0,0,0
1883.7484875049383,38356.15524714094,44,0,0,0
9421.20328039807,49647.700052511624,9,0,0,0
4833.7981373182765,80294.33760724319,23,0,0,0
8341.947046284762,28834.028483619848,19,0,1,0
4931.323657244212,65677.45446096087,33,0,0,0
6319.66721301679,80530.86571495514,9,1,0,1
8940.560709942114,23477.505852595397,46,0,0,1
8908.865778388948,23759.731820396977,47,0,0,1
134.26140157152582,6716.408249608875,27,0,0,0
2155.640951878442,6630.980765645744,35,0,0,0
982.0162031993191,24630.804554180337,40,0,1,0
8142.692349040305,84561.08471674213,27,0,0,0
4532.158742784413,83290.54281358799,11,0,1,0
7463.037666568989,54478.906473736606,20,0,0,0
7714.119017434911,65586.31087042308,5,0,0,0
5990.371654916057,37020.64427146508,49,0,0,1
9978.497064156625,46231.00963191014,6,0,1,0
8167.903374454269,71397.5233225342,17,0,0,0
1177.9153483231073,17615.981817061172,21,0,0,0
5052.207914627077,67423.97123951215,28,0,0,0
6094.891263234037,81640.1290354052,28,0,0,0
6842.989911645807,72788.15743808648,21,0,0,0
394.3464757879322,44181.45634497845,44,0,0,0
4508.382911754223,44454.78118336324,8,1,0,1
8185.191576320155,9692.502738747278,44,0,0,1
7820.449253215489,12640.388073471464,26,0,0,0
5640.191654242464,78230.20945919308,25,0,1,0
7898.570753805172,57436.41155374022,6,0,1,0
8086.643930472544,23966.592634657965,41,0,0,1
7497.823151432174,5570.57719507876,8,0,0,0
4370.3226959147005,28334.96052195278,9,0,0,0
3425.622828477046,37272.818904713116,5,0,0,0
871.9319418171859,31009.60691154499,45,0,0,0
3188.3562896778826,75043.26145180776,12,0,0,0
5611.524999075093,7514.700327016063,15,0,1,0
7541.521217849528,16604.835368528627,25,0,0,0
457.64574958802905,5086.311449772183,7,0,1,0
8551.379411997175,78406.4806234279,39,0,0,1
6139.697666633132,44867.07845599926,17,0,0,0
3923.935865965985,34066.43254457546,30,0,0,0
7615.633930907193,51225.14965016051,21,0,0,0
3870.6994569664516,15559.622191528442,28,1,0,1
4244.545899801408,52661.78183514011,49,0,0,0
6487.244881360105,84759.81887042035,36,0,0,1
693.9365413322026,22150.802333684886,26,0,0,0
4752.715935806974,40307.065156097204,16,1,1,1
2280.074616446504,69210.58454334292,41,0,0,0
9444.689282490064,40357.48206304852,3,1,0,1
5968.742188872916,41346.196650591475,18,0,0,0
5344.434131735201,45279.67452454902,19,0,0,0
5948.656574231292,26138.953130235535,14,0,0,0
2911.453795162832,79634.96136643474,23,0,1,0
2951.167502829582,62998.40213125232,34,0,0,0
4119.267027296649,19370.937934480407,7,0,0,0
5984.7471631124345,17601.63889763173,35,0,0,1
9607.262909328067,57377.62555923871,27,0,0,0
9585.696376406548,14264.104984890775,15,0,0,0
7518.573692544039,11131.555774393899,9,1,0,1
9949.13148400761,6228.041657858598,4,0,0,0
1891.6115116893645,80248.42128699836,31,0,0,0
441.07100986346364,43320.59067060308,37,0,0,0
1054.6860068838646,75563.04711864737,49,0,0,0
8596.34780869683,53605.09859143517,13,0,0,0
7630.002280201843,33115.88136804238,46,0,1,1
66.72664405179964,159.51280189000343,19,0,0,0
9375.470622514038,47038.25384213143,49,0,0,1
402.4727381794626,12218.620250983584,22,0,0,0
2803.892781758814,86384.61328430871,17,0,0,0
891.6264595009039,4565.286507758495,17,0,0,0
3681.350882690983,60907.666392801395,11,0,1,0
3820.746038690634,16134.67575326986,12,0,0,0
7077.78409609317,43078.05527442463,20,0,0,0
2124.9612796043825,48946.18026950484,47,0,0,0
101.34310540437585,33644.54070690628,40,0,0,0
3003.136961954561,65207.00783778647,29,0,0,0
4395.652803044267,54304.538954535055,32,0,0,0
7358.20596539543,16174.986911413573,40,0,0,1
4876.9658834815355,79388.94552388502,30,0,1,0
5838.346706230731,29396.488437249576,38,0,0,1
4837.885433174351,85888.83428777142,24,0,0,0
4940.128243216602,44895.22653785114,30,0,0,0
1969.122218391873,50168.7145934979,12,0,0,0
7450.167441331125,3586.0470147926007,19,0,1,0
9601.426807936634,42402.444120929584,32,0,0,1
9340.874365652859,84015.75384252715,5,0,0,0
6474.351124933399,11418.48514059645,8,0,0,0
5215.006251780357,12111.858211683808,27,0,0,0
2355.554156670087,56366.98314653852,33,0,1,0
8990.693438784736,80936.96336999077,16,0,0,0
1299.4515024037914,25309.884452716058,33,0,0,0
478.15930088834097,10819.953788680854,22,0,0,0
1294.3469111363056,28882.945193671447,9,0,0,0
5666.068823238599,37944.64248727775,41,0,0,1
6250.498408008264,25632.821972770358,30,0,0,0
9772.38572080182,27141.959942526642,5,1,0,1
4766.566574855433,15261.997214886296,47,0,1,0
3424.1203550160244,28178.443011142925,21,0,0,0
9321.85980517186,25306.07170391183,22,0,0,0
5693.286627010144,66323.73717133254,2,0,0,0
6168.089673708081,8526.29139213705,27,0,0,0
4535.204647895242,16524.210657899093,27,0,0,0
3384.446573494125,34289.42831982587,8,0,0,0
393.4965584278785,33071.23319781936,1,0,0,0
9259.103551523522,46858.778198958404,43,0,0,1
8004.586466266866,13994.763015974071,36,0,0,1
1291.8912718256747,67666.46650448962,17,0,0,0
2487.7549211356622,35108.46835822818,30,0,0,0
2375.2279983199023,77146.38467732126,38,0,0,0
4264.64426715359,63991.118584477335,9,0,1,0
7939.989546676626,84509.86959383235,5,0,0,0
8001.5691845856945,13607.867831438232,17,0,1,0
2503.571664572847,52514.06772089032,20,0,1,0
2636.939267496975,17610.891665780608,31,0,0,0
1895.7350392283595,11847.850613977527,27,0,0,0
4481.63800357946,43149.103688567724,9,0,0,0
5392.500063554682,18437.868341942445,31,0,0,1
8414.772426615478,65843.86820003921,25,0,0,0
3918.724683115849,23669.276150702783,46,0,0,0
219.94072489678985,244.12223261532836,3,0,0,0
8021.5136209501825,65711.78822904415,3,0,0,0
5876.467482457756,13991.025246482946,24,0,0,0
7638.122333478453,72842.03297403097,3,0,0,0
3044.686887504553,47771.65580442771,23,0,0,0
